field_id,lat,lon,date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,WS10M
271623002471299,47.0643,-95.9458,2022-05-12,13.86,17.56,10.16,9.17,26.16,63.04,2.8
271623002471299,47.0643,-95.9458,2022-05-13,16.62,19.17,14.07,3.64,21.33,66.92,2.0
271623002471299,47.0643,-95.9458,2022-05-14,13.08,15.64,10.52,0.0,23.02,62.44,2.2
271623002471299,47.0643,-95.9458,2022-05-15,8.79,10.95,6.63,0.0,24.18,71.98,2.31
271623002471299,47.0643,-95.9458,2022-05-16,14.48,18.43,10.53,0.0,21.7,66.98,4.59
271623002471299,47.0643,-95.9458,2022-05-17,11.72,15.38,8.06,3.6,17.98,63.42,3.05
271623002471299,47.0643,-95.9458,2022-05-18,13.14,16.79,9.49,2.32,19.99,70.09,4.22
271623002471299,47.0643,-95.9458,2022-05-19,9.28,13.79,4.77,1.07,22.43,70.9,4.03
271623002471299,47.0643,-95.9458,2022-05-20,18.01,20.39,15.63,0.0,24.59,65.59,2.14
271623002471299,47.0643,-95.9458,2022-05-21,16.88,21.52,12.24,0.0,26.82,69.69,6.51
271623002471299,47.0643,-95.9458,2022-05-22,13.78,17.68,9.88,0.0,16.66,63.46,3.61
271623002471299,47.0643,-95.9458,2022-05-23,15.44,19.18,11.7,0.0,21.16,69.04,1.62
271623002471299,47.0643,-95.9458,2022-05-24,20.96,26.66,15.26,0.0,23.96,66.35,2.31
271623002471299,47.0643,-95.9458,2022-05-25,21.28,26.17,16.39,1.05,26.48,67.98,6.14
271623002471299,47.0643,-95.9458,2022-05-26,15.63,18.93,12.33,0.0,26.88,62.79,0.98
271623002471299,47.0643,-95.9458,2022-05-27,16.67,20.55,12.79,0.0,24.33,67.36,3.47
271623002471299,47.0643,-95.9458,2022-05-28,20.7,24.25,17.15,0.0,21.95,61.63,1.92
271623002471299,47.0643,-95.9458,2022-05-29,20.18,22.69,17.67,0.17,22.97,73.85,6.22
271623002471299,47.0643,-95.9458,2022-05-30,17.33,20.7,13.96,2.59,23.68,66.3,1.93
271623002471299,47.0643,-95.9458,2022-05-31,17.93,23.81,12.05,0.26,22.37,69.14,2.64
271623002471299,47.0643,-95.9458,2022-06-01,22.72,28.07,17.37,0.0,23.32,61.6,1.57
271623002471299,47.0643,-95.9458,2022-06-02,19.7,24.02,15.38,2.58,25.69,69.31,5.58
271623002471299,47.0643,-95.9458,2022-06-03,26.92,29.08,24.76,0.0,23.75,63.23,3.61
271623002471299,47.0643,-95.9458,2022-06-04,17.39,22.58,12.2,1.76,23.02,63.48,5.91
271623002471299,47.0643,-95.9458,2022-06-05,24.5,30.3,18.7,0.0,23.94,59.47,6.08
271623002471299,47.0643,-95.9458,2022-06-06,23.12,26.34,19.9,5.8,25.21,62.6,3.67
271623002471299,47.0643,-95.9458,2022-06-07,16.84,22.34,11.34,0.0,24.91,64.42,2.6
271623002471299,47.0643,-95.9458,2022-06-08,17.76,23.2,12.32,0.0,24.54,68.05,3.16
271623002471299,47.0643,-95.9458,2022-06-09,24.03,27.11,20.95,2.38,24.32,66.18,1.46
271623002471299,47.0643,-95.9458,2022-06-10,26.2,31.14,21.26,0.0,26.33,73.47,3.24
271623002471299,47.0643,-95.9458,2022-06-11,22.85,26.31,19.39,1.4,23.07,66.71,5.71
271623002471299,47.0643,-95.9458,2022-06-12,25.74,28.56,22.92,0.85,25.49,68.88,5.12
271623002471299,47.0643,-95.9458,2022-06-13,25.44,31.28,19.6,0.0,22.68,61.69,2.93
271623002471299,47.0643,-95.9458,2022-06-14,21.41,26.13,16.69,0.0,25.5,68.56,4.54
271623002471299,47.0643,-95.9458,2022-06-15,19.76,22.25,17.27,3.59,24.21,55.17,3.74
271623002471299,47.0643,-95.9458,2022-06-16,19.77,25.55,13.99,9.0,20.87,77.04,5.27
271623002471299,47.0643,-95.9458,2022-06-17,22.23,27.82,16.64,0.0,24.24,65.2,3.81
271623002471299,47.0643,-95.9458,2022-06-18,22.79,26.78,18.8,2.37,27.8,56.76,3.1
271623002471299,47.0643,-95.9458,2022-06-19,26.67,29.2,24.14,0.0,23.4,50.52,4.75
271623002471299,47.0643,-95.9458,2022-06-20,23.56,29.05,18.07,0.0,24.87,72.12,3.3
271623002471299,47.0643,-95.9458,2022-06-21,22.02,26.6,17.44,0.0,25.21,50.86,2.72
271623002471299,47.0643,-95.9458,2022-06-22,25.62,28.84,22.4,0.0,21.72,62.27,3.11
271623002471299,47.0643,-95.9458,2022-06-23,24.13,30.01,18.25,0.16,26.87,55.67,5.32
271623002471299,47.0643,-95.9458,2022-06-24,27.32,32.17,22.47,0.0,28.9,76.0,3.52
271623002471299,47.0643,-95.9458,2022-06-25,23.33,25.94,20.72,0.0,20.51,67.6,4.33
271623002471299,47.0643,-95.9458,2022-06-26,26.14,28.88,23.4,0.12,25.35,57.78,5.26
271623002471299,47.0643,-95.9458,2022-06-27,22.75,25.4,20.1,0.0,26.18,67.87,3.27
271623002471299,47.0643,-95.9458,2022-06-28,23.66,27.49,19.83,0.0,23.93,73.75,4.07
271623002471299,47.0643,-95.9458,2022-06-29,27.41,32.23,22.59,0.0,23.56,55.84,7.49
271623002471299,47.0643,-95.9458,2022-06-30,28.56,31.15,25.97,8.05,23.49,49.11,4.82
271623002471299,47.0643,-95.9458,2022-07-01,24.82,27.38,22.26,1.25,18.52,47.98,5.67
271623002471299,47.0643,-95.9458,2022-07-02,24.51,26.73,22.29,2.99,24.19,63.7,7.46
271623002471299,47.0643,-95.9458,2022-07-03,25.56,29.71,21.41,0.0,24.31,58.77,3.43
271623002471299,47.0643,-95.9458,2022-07-04,24.12,27.39,20.85,9.86,23.63,66.69,3.23
271623002471299,47.0643,-95.9458,2022-07-05,28.78,32.26,25.3,0.0,27.64,58.69,5.36
271623002471299,47.0643,-95.9458,2022-07-06,30.98,33.33,28.63,2.03,22.95,74.68,3.87
271623002471299,47.0643,-95.9458,2022-07-07,24.93,30.81,19.05,0.0,28.02,63.71,3.5
271623002471299,47.0643,-95.9458,2022-07-08,25.19,28.02,22.36,0.0,23.02,76.0,0.74
271623002471299,47.0643,-95.9458,2022-07-09,31.97,36.99,26.95,0.0,26.09,45.21,5.79
271623002471299,47.0643,-95.9458,2022-07-10,23.49,28.33,18.65,0.51,25.1,63.19,5.35
271623002471299,47.0643,-95.9458,2022-07-11,25.59,30.89,20.29,1.26,23.17,51.78,3.39
271623002471299,47.0643,-95.9458,2022-07-12,26.51,29.56,23.46,6.26,23.39,48.6,4.38
271623002471299,47.0643,-95.9458,2022-07-13,28.41,32.38,24.44,0.98,21.67,64.77,4.82
271623002471299,47.0643,-95.9458,2022-07-14,27.34,32.32,22.36,2.91,23.2,67.66,2.45
271623002471299,47.0643,-95.9458,2022-07-15,22.64,25.12,20.16,0.0,23.74,46.27,2.68
271623002471299,47.0643,-95.9458,2022-07-16,26.92,30.2,23.64,0.51,23.83,63.32,5.02
271623002471299,47.0643,-95.9458,2022-07-17,21.66,25.08,18.24,0.0,25.69,41.56,3.35
271623002471299,47.0643,-95.9458,2022-07-18,22.25,24.98,19.52,0.0,22.57,60.17,2.12
271623002471299,47.0643,-95.9458,2022-07-19,29.76,34.5,25.02,0.0,19.5,55.18,1.9
271623002471299,47.0643,-95.9458,2022-07-20,29.21,34.5,23.92,0.0,24.65,52.32,3.83
271623002471299,47.0643,-95.9458,2022-07-21,24.22,29.86,18.58,0.0,22.92,63.2,4.88
271623002471299,47.0643,-95.9458,2022-07-22,28.49,32.94,24.04,2.61,27.55,50.09,3.62
271623002471299,47.0643,-95.9458,2022-07-23,26.5,30.34,22.66,0.0,21.3,67.62,0.91
271623002471299,47.0643,-95.9458,2022-07-24,24.28,27.73,20.83,7.7,22.71,48.93,2.53
271623002471299,47.0643,-95.9458,2022-07-25,24.24,26.36,22.12,0.88,25.63,62.81,3.35
271623002471299,47.0643,-95.9458,2022-07-26,26.54,29.06,24.02,0.0,23.52,54.98,1.55
271623002471299,47.0643,-95.9458,2022-07-27,30.11,35.14,25.08,0.0,24.17,71.16,5.67
271623002471299,47.0643,-95.9458,2022-07-28,25.38,27.86,22.9,0.0,21.97,70.97,4.9
271623002471299,47.0643,-95.9458,2022-07-29,26.31,31.99,20.63,0.0,17.58,64.3,3.44
271623002471299,47.0643,-95.9458,2022-07-30,25.47,30.85,20.09,10.3,22.71,57.44,4.72
271623002471299,47.0643,-95.9458,2022-07-31,22.01,24.98,19.04,0.36,21.71,59.02,3.88
271623002471299,47.0643,-95.9458,2022-08-01,26.3,29.43,23.17,2.66,23.21,63.84,3.89
271623002471299,47.0643,-95.9458,2022-08-02,26.54,31.37,21.71,0.0,24.39,52.99,3.14
271623002471299,47.0643,-95.9458,2022-08-03,27.31,30.73,23.89,0.0,20.98,61.6,5.05
271623002471299,47.0643,-95.9458,2022-08-04,31.17,33.66,28.68,0.0,25.98,69.28,5.92
271623002471299,47.0643,-95.9458,2022-08-05,24.69,26.85,22.53,0.0,18.09,65.3,4.81
271623002471299,47.0643,-95.9458,2022-08-06,23.73,29.63,17.83,0.0,19.76,54.22,3.59
271623002471299,47.0643,-95.9458,2022-08-07,26.35,28.63,24.07,2.19,19.63,58.35,3.15
271623002471299,47.0643,-95.9458,2022-08-08,28.14,30.56,25.72,0.0,20.76,58.74,3.47
271623002471299,47.0643,-95.9458,2022-08-09,26.67,31.03,22.31,0.0,22.64,80.33,2.13
271623002471299,47.0643,-95.9458,2022-08-10,31.21,34.56,27.86,15.71,23.22,71.64,6.0
271623002471299,47.0643,-95.9458,2022-08-11,24.51,29.36,19.66,1.07,18.4,63.59,1.91
271623002471299,47.0643,-95.9458,2022-08-12,22.37,26.78,17.96,0.0,21.93,54.39,4.12
271623002471299,47.0643,-95.9458,2022-08-13,24.66,27.66,21.66,0.0,18.94,57.92,3.42
271623002471299,47.0643,-95.9458,2022-08-14,25.03,27.3,22.76,11.83,20.47,52.04,5.52
271623002471299,47.0643,-95.9458,2022-08-15,26.2,28.59,23.81,0.0,22.71,61.19,1.44
271623002471299,47.0643,-95.9458,2022-08-16,24.47,29.12,19.82,0.0,18.09,60.59,5.37
271623002471299,47.0643,-95.9458,2022-08-17,25.85,31.66,20.04,0.0,17.14,45.12,5.41
271623002471299,47.0643,-95.9458,2022-08-18,22.05,25.56,18.54,0.0,20.88,71.28,4.39
271623002471299,47.0643,-95.9458,2022-08-19,24.83,29.65,20.01,0.0,17.65,69.8,5.78
271623002471299,47.0643,-95.9458,2022-08-20,22.08,26.78,17.38,3.71,19.23,53.29,3.25
271623002471299,47.0643,-95.9458,2022-08-21,24.89,28.46,21.32,0.0,16.63,72.45,3.62
271623002471299,47.0643,-95.9458,2022-08-22,18.72,22.0,15.44,0.0,24.35,76.28,4.8
271623002471299,47.0643,-95.9458,2022-08-23,20.27,22.38,18.16,1.32,22.03,67.77,4.79
271623002471299,47.0643,-95.9458,2022-08-24,21.0,25.64,16.36,0.0,20.35,55.44,2.39
271623002471299,47.0643,-95.9458,2022-08-25,23.01,26.23,19.79,0.0,17.89,69.0,4.16
271623002471299,47.0643,-95.9458,2022-08-26,17.16,21.43,12.89,0.96,19.44,58.5,2.12
271623002471299,47.0643,-95.9458,2022-08-27,24.19,27.75,20.63,5.07,17.85,71.85,5.32
271623002471299,47.0643,-95.9458,2022-08-28,20.01,25.07,14.95,0.0,20.44,56.55,3.06
271623002471299,47.0643,-95.9458,2022-08-29,18.59,23.98,13.2,5.55,18.9,55.95,3.72
271623002471299,47.0643,-95.9458,2022-08-30,29.02,32.63,25.41,0.0,20.05,62.32,3.34
271623002471299,47.0643,-95.9458,2022-08-31,21.41,24.76,18.06,0.0,16.5,65.47,2.38
271623002471299,47.0643,-95.9458,2022-09-01,21.65,26.26,17.04,0.0,21.58,65.55,2.49
271623002471299,47.0643,-95.9458,2022-09-02,18.65,22.26,15.04,1.77,16.69,63.26,3.06
271623002471299,47.0643,-95.9458,2022-09-03,23.88,29.33,18.43,0.7,17.39,75.75,3.42
271623002471299,47.0643,-95.9458,2022-09-04,13.98,18.11,9.85,4.23,17.97,53.62,4.78
271623002471299,47.0643,-95.9458,2022-09-05,17.34,20.8,13.88,0.0,14.44,70.32,5.85
271623002471299,47.0643,-95.9458,2022-09-06,18.35,21.62,15.08,0.19,18.98,65.7,5.48
271623002471299,47.0643,-95.9458,2022-09-07,20.51,23.54,17.48,1.46,13.05,67.4,4.64
271623002471299,47.0643,-95.9458,2022-09-08,18.74,22.6,14.88,1.59,20.79,62.26,3.67
271623002471299,47.0643,-95.9458,2022-09-09,19.05,22.08,16.02,2.96,17.08,70.74,6.62
271623002471299,47.0643,-95.9458,2022-09-10,20.83,22.91,18.75,0.24,15.12,50.95,2.2
271623002471299,47.0643,-95.9458,2022-09-11,19.79,23.24,16.34,0.26,14.11,76.02,3.16
271623002471299,47.0643,-95.9458,2022-09-12,18.19,23.13,13.25,1.97,16.37,73.44,0.77
271623002471299,47.0643,-95.9458,2022-09-13,18.84,24.38,13.3,0.0,14.47,74.7,5.89
271623002471299,47.0643,-95.9458,2022-09-14,15.21,18.77,11.65,0.7,18.0,60.46,4.39
271623002471299,47.0643,-95.9458,2022-09-15,19.48,23.24,15.72,0.0,20.82,56.7,3.07
271623002471299,47.0643,-95.9458,2022-09-16,11.86,15.13,8.59,0.0,19.06,56.26,0.48
271623002471299,47.0643,-95.9458,2022-09-17,20.11,23.56,16.66,4.36,10.54,85.54,4.52
271623002471299,47.0643,-95.9458,2022-09-18,11.73,16.38,7.08,2.93,11.44,66.42,2.92
271623002471299,47.0643,-95.9458,2022-09-19,13.15,18.98,7.32,0.0,13.53,66.7,3.29
271623002471299,47.0643,-95.9458,2022-09-20,18.16,21.71,14.61,1.22,10.4,71.38,3.84
271623002471299,47.0643,-95.9458,2022-09-21,18.44,21.38,15.5,0.0,16.39,79.18,1.88
271623002471299,47.0643,-95.9458,2022-09-22,10.69,15.76,5.62,0.0,9.94,81.29,4.64
271623002471299,47.0643,-95.9458,2022-09-23,16.47,20.35,12.59,0.0,8.22,72.65,2.0
271623002471299,47.0643,-95.9458,2022-09-24,16.8,22.1,11.5,1.64,10.13,59.43,5.63
271623002471299,47.0643,-95.9458,2022-09-25,14.73,18.54,10.92,0.0,9.43,76.92,4.69
271623002471299,47.0643,-95.9458,2022-09-26,9.77,12.31,7.23,0.0,9.8,61.42,3.06
271623002471299,47.0643,-95.9458,2022-09-27,13.72,17.79,9.65,3.95,13.58,67.67,1.1
271623002471299,47.0643,-95.9458,2022-09-28,10.35,13.63,7.07,0.0,8.61,65.97,2.84
271623002471299,47.0643,-95.9458,2022-09-29,9.94,15.14,4.74,0.0,8.19,62.36,4.49
271623002471299,47.0643,-95.9458,2022-09-30,15.66,21.2,10.12,0.0,8.13,84.04,2.91
271623002471299,47.0643,-95.9458,2022-10-01,8.9,14.53,3.27,0.46,9.38,65.57,3.13
271623002471299,47.0643,-95.9458,2022-10-02,8.5,11.54,5.46,0.0,13.55,54.11,6.68
271623002471299,47.0643,-95.9458,2022-10-03,13.23,16.97,9.49,1.22,14.52,65.51,3.33
271623002471299,47.0643,-95.9458,2022-10-04,9.55,15.0,4.1,0.68,10.09,63.31,4.03
271623002471299,47.0643,-95.9458,2022-10-05,11.65,17.63,5.67,0.0,8.85,64.03,2.6
271623002471299,47.0643,-95.9458,2022-10-06,8.0,11.16,4.84,0.0,12.1,54.98,1.8
271623002471299,47.0643,-95.9458,2022-10-07,6.22,10.05,2.39,0.0,13.95,72.77,4.98
271623002471299,47.0643,-95.9458,2022-10-08,7.11,11.96,2.26,2.48,7.44,68.07,4.67
271623002471299,47.0643,-95.9458,2022-10-09,10.17,13.11,7.23,10.45,11.66,87.79,2.54
271623002471299,47.0643,-95.9458,2022-10-10,4.31,6.49,2.13,0.0,8.28,63.59,3.13
271623002471299,47.0643,-95.9458,2022-10-11,5.42,11.29,-0.45,1.53,12.0,68.11,5.77
271623002471299,47.0643,-95.9458,2022-10-12,11.59,14.12,9.06,0.0,8.19,64.55,3.84
271623002471299,47.0643,-95.9458,2022-10-13,7.12,9.63,4.61,3.04,10.7,68.81,0.58
271623002471299,47.0643,-95.9458,2022-10-14,5.14,9.59,0.69,0.51,15.05,62.71,6.92
271623002471299,47.0643,-95.9458,2022-10-15,2.58,7.63,-2.47,0.0,17.28,76.47,2.25
271623002471299,47.0643,-95.9458,2022-10-16,5.68,8.27,3.09,0.0,8.94,75.63,4.26
271623002471299,47.0643,-95.9458,2022-10-17,4.32,10.3,-1.66,0.06,7.0,61.95,5.85
271623002471299,47.0643,-95.9458,2022-10-18,1.78,7.16,-3.6,0.2,9.69,83.32,5.67
271623002471299,47.0643,-95.9458,2022-10-19,4.94,8.97,0.91,0.0,10.64,78.31,2.74
271623002471299,47.0643,-95.9458,2022-10-20,-1.85,2.25,-5.95,0.81,5.77,82.38,5.19
271623002471299,47.0643,-95.9458,2022-10-21,1.23,3.33,-0.87,1.71,4.28,62.02,5.24
271623002471299,47.0643,-95.9458,2022-10-22,7.7,10.32,5.08,0.0,7.38,76.31,2.08
271623002471299,47.0643,-95.9458,2022-10-23,-3.19,1.19,-7.57,0.0,10.45,82.26,3.59
271623002471299,47.0643,-95.9458,2022-10-24,4.52,9.45,-0.41,4.73,7.86,65.95,3.56
271623002471299,47.0643,-95.9458,2022-10-25,5.46,8.75,2.17,0.0,9.47,88.92,5.59
271623002471299,47.0643,-95.9458,2022-10-26,-0.2,2.51,-2.91,3.01,9.95,84.55,5.56
271623002471299,47.0643,-95.9458,2022-10-27,3.54,6.68,0.4,1.59,11.82,78.21,5.2
271623002471299,47.0643,-95.9458,2022-10-28,-3.22,0.02,-6.46,0.21,9.83,63.98,1.56
271623002471299,47.0643,-95.9458,2022-10-29,-2.35,3.19,-7.89,0.0,7.6,64.06,3.39
271623002471299,47.0643,-95.9458,2022-10-30,0.35,4.81,-4.11,0.0,3.14,69.92,4.19
271623002471299,47.0643,-95.9458,2022-10-31,-1.73,1.17,-4.63,0.25,9.9,60.87,4.06
271623002471299,47.0643,-95.9458,2022-11-01,-2.62,1.13,-6.37,0.97,7.11,74.8,4.63
271623002471299,47.0643,-95.9458,2022-11-02,2.99,7.08,-1.1,0.0,4.55,75.52,4.18
271623002471299,47.0643,-95.9458,2022-11-03,-0.16,3.54,-3.86,0.0,7.51,67.13,2.35
271623002471299,47.0643,-95.9458,2022-11-04,-1.71,0.62,-4.04,0.0,8.97,81.69,5.45
271623002471299,47.0643,-95.9458,2022-11-05,-1.36,2.21,-4.93,0.0,8.36,77.78,3.12
271623002471299,47.0643,-95.9458,2022-11-06,-4.75,-0.07,-9.43,0.46,5.37,88.98,3.37
271623002471299,47.0643,-95.9458,2022-11-07,-2.14,2.85,-7.13,3.08,8.17,81.06,5.15
271623002471299,47.0643,-95.9458,2022-11-08,-1.86,0.83,-4.55,0.0,6.62,67.69,1.18
271623002471299,47.0643,-95.9458,2022-11-09,-0.15,3.8,-4.1,5.47,5.74,65.94,5.72
271623002471299,47.0643,-95.9458,2022-11-10,-4.73,-1.52,-7.94,0.0,4.02,77.66,4.06
271623002471299,47.0643,-95.9458,2022-11-11,2.44,7.88,-3.0,0.0,6.9,67.05,2.25
271623002471299,47.0643,-95.9458,2022-11-12,-7.74,-2.58,-12.9,0.0,7.51,71.29,5.59
271623002471299,47.0643,-95.9458,2022-11-13,-5.37,-2.71,-8.03,0.0,6.11,68.2,0.3
271623002471299,47.0643,-95.9458,2022-11-14,-10.07,-5.73,-14.41,0.0,6.81,60.67,2.8
271623002471299,47.0643,-95.9458,2022-11-15,-5.24,-0.72,-9.76,5.83,5.92,82.15,2.0
271623002471299,47.0643,-95.9458,2022-11-16,-8.49,-5.33,-11.65,0.0,3.92,64.06,4.17
271623002471299,47.0643,-95.9458,2022-11-17,-9.08,-3.81,-14.35,0.0,3.2,72.68,2.21
271623002471299,47.0643,-95.9458,2022-11-18,-8.45,-6.2,-10.7,0.81,6.56,65.8,4.29
271623002471299,47.0643,-95.9458,2022-11-19,-4.72,0.07,-9.51,0.0,4.58,73.93,4.95
271623002471299,47.0643,-95.9458,2022-11-20,-8.19,-5.31,-11.07,0.62,6.87,62.99,2.27
271623002471299,47.0643,-95.9458,2022-11-21,-8.23,-5.06,-11.4,4.82,4.17,81.42,2.06
271623002471299,47.0643,-95.9458,2022-11-22,-8.24,-3.04,-13.44,1.46,1.0,72.9,6.44
271623002471299,47.0643,-95.9458,2022-11-23,-8.78,-5.98,-11.58,0.16,3.97,53.71,6.41
271623002471299,47.0643,-95.9458,2022-11-24,-9.0,-6.81,-11.19,0.0,6.65,81.39,3.04
271623002471299,47.0643,-95.9458,2022-11-25,-6.19,-0.61,-11.77,0.0,8.9,83.84,4.62
271623002471299,47.0643,-95.9458,2022-11-26,-9.97,-7.07,-12.87,0.0,4.03,72.12,5.19
271623002471299,47.0643,-95.9458,2022-11-27,-4.43,-1.36,-7.5,0.0,6.3,72.75,2.32
271623002471299,47.0643,-95.9458,2022-11-28,-11.52,-5.81,-17.23,0.0,1.33,61.62,4.77
271623002471299,47.0643,-95.9458,2022-11-29,-9.01,-4.57,-13.45,4.42,5.45,77.6,3.61
271623002471299,47.0643,-95.9458,2022-11-30,-7.42,-1.94,-12.9,0.26,6.79,74.42,5.56
271623002471299,47.0643,-95.9458,2022-12-01,-14.53,-12.13,-16.93,0.61,4.42,86.88,6.22
271623002471299,47.0643,-95.9458,2022-12-02,-13.16,-8.08,-18.24,0.0,5.48,79.59,2.72
271623002471299,47.0643,-95.9458,2022-12-03,-12.08,-8.59,-15.57,0.67,4.42,74.72,3.26
271623002471299,47.0643,-95.9458,2022-12-04,-11.23,-8.32,-14.14,0.8,1.79,69.71,4.9
271623002471299,47.0643,-95.9458,2022-12-05,-8.88,-5.43,-12.33,0.0,1.0,77.99,4.17
271623002471299,47.0643,-95.9458,2022-12-06,-9.73,-7.39,-12.07,0.0,1.0,82.17,3.9
271623002471299,47.0643,-95.9458,2022-12-07,-8.15,-3.51,-12.79,3.49,5.86,88.09,4.75
271623002471299,47.0643,-95.9458,2022-12-08,-13.14,-9.06,-17.22,0.0,1.0,67.77,5.31
271623002471299,47.0643,-95.9458,2022-12-09,-14.56,-9.59,-19.53,0.01,3.5,75.93,5.81
271623002471299,47.0643,-95.9458,2022-12-10,-9.38,-5.6,-13.16,0.0,2.31,64.3,3.27
271623002471299,47.0643,-95.9458,2022-12-11,-15.25,-9.7,-20.8,0.78,1.0,80.16,5.2
271623002471299,47.0643,-95.9458,2022-12-12,-11.05,-6.15,-15.95,0.2,4.63,84.59,3.94
271623002471299,47.0643,-95.9458,2022-12-13,-10.82,-6.73,-14.91,0.26,5.83,92.22,4.47
271623002471299,47.0643,-95.9458,2022-12-14,-15.23,-10.13,-20.33,6.51,3.05,80.43,4.34
271623002471299,47.0643,-95.9458,2022-12-15,-16.34,-12.92,-19.76,0.0,6.56,75.95,3.37
271623002471299,47.0643,-95.9458,2022-12-16,-15.31,-11.5,-19.12,2.46,7.93,88.76,3.87
271623002471299,47.0643,-95.9458,2022-12-17,-11.52,-7.39,-15.65,0.65,1.85,75.52,6.57
271623002471299,47.0643,-95.9458,2022-12-18,-15.31,-10.45,-20.17,0.0,1.0,78.74,5.34
271623002471299,47.0643,-95.9458,2022-12-19,-18.72,-15.27,-22.17,0.0,1.7,75.13,1.26
271623002471299,47.0643,-95.9458,2022-12-20,-14.08,-8.53,-19.63,0.0,4.44,71.55,4.48
271623002471299,47.0643,-95.9458,2022-12-21,-18.32,-14.24,-22.4,0.0,3.45,78.07,5.76
271623002471299,47.0643,-95.9458,2022-12-22,-17.59,-11.87,-23.31,0.0,5.25,93.66,3.53
271623002471299,47.0643,-95.9458,2022-12-23,-14.57,-9.73,-19.41,0.0,5.03,74.53,1.13
271623002471299,47.0643,-95.9458,2022-12-24,-14.26,-10.37,-18.15,4.33,5.18,65.68,6.7
271623002471299,47.0643,-95.9458,2022-12-25,-17.74,-15.26,-20.22,0.06,2.5,83.58,5.19
271623002471299,47.0643,-95.9458,2022-12-26,-13.71,-9.77,-17.65,0.23,3.92,77.11,3.75
271623002471299,47.0643,-95.9458,2022-12-27,-11.85,-8.99,-14.71,1.01,1.0,84.63,4.97
271623002471299,47.0643,-95.9458,2022-12-28,-14.32,-10.03,-18.61,3.46,2.19,81.15,2.33
271623002471299,47.0643,-95.9458,2022-12-29,-16.88,-11.83,-21.93,0.0,1.0,70.94,4.4
271623002471299,47.0643,-95.9458,2022-12-30,-21.12,-17.82,-24.42,1.64,5.71,74.57,4.59
271623002471299,47.0643,-95.9458,2022-12-31,-18.95,-13.12,-24.78,2.0,6.06,69.78,1.61
271623002471299,47.0643,-95.9458,2023-01-01,-17.48,-12.3,-22.66,1.24,1.06,86.9,5.35
271623002471299,47.0643,-95.9458,2023-01-02,-15.49,-11.18,-19.8,0.0,7.48,74.96,3.58
271623002471299,47.0643,-95.9458,2023-01-03,-22.08,-19.6,-24.56,0.3,5.08,93.65,4.31
271623002471299,47.0643,-95.9458,2023-01-04,-16.79,-11.24,-22.34,0.0,8.22,83.56,2.08
271623002471299,47.0643,-95.9458,2023-01-05,-17.61,-12.16,-23.06,0.0,4.8,72.13,4.6
271623002471299,47.0643,-95.9458,2023-01-06,-15.68,-12.65,-18.71,0.0,2.72,83.74,4.53
271623002471299,47.0643,-95.9458,2023-01-07,-15.95,-13.59,-18.31,0.0,5.96,75.77,4.5
271623002471299,47.0643,-95.9458,2023-01-08,-18.87,-16.76,-20.98,0.0,3.05,74.45,4.84
271623002471299,47.0643,-95.9458,2023-01-09,-19.15,-15.65,-22.65,0.19,5.72,83.82,6.39
271623002471299,47.0643,-95.9458,2023-01-10,-19.81,-14.8,-24.82,0.0,3.12,82.04,4.35
271623002471299,47.0643,-95.9458,2023-01-11,-19.86,-15.92,-23.8,0.0,5.24,81.64,7.11
271623002471299,47.0643,-95.9458,2023-01-12,-18.17,-13.47,-22.87,0.0,11.13,66.74,3.11
271623002471299,47.0643,-95.9458,2023-01-13,-18.29,-15.95,-20.63,0.34,7.22,87.55,3.71
271623002471299,47.0643,-95.9458,2023-01-14,-13.11,-8.96,-17.26,0.0,4.48,87.43,3.13
271623002471299,47.0643,-95.9458,2023-01-15,-14.68,-9.36,-20.0,0.0,4.97,80.25,3.99
271623002471299,47.0643,-95.9458,2023-01-16,-14.87,-10.48,-19.26,0.72,3.86,73.26,5.71
271623002471299,47.0643,-95.9458,2023-01-17,-20.07,-17.89,-22.25,1.24,3.58,77.49,5.43
271623002471299,47.0643,-95.9458,2023-01-18,-16.52,-12.29,-20.75,0.0,6.14,70.0,4.85
271623002471299,47.0643,-95.9458,2023-01-19,-15.38,-10.65,-20.11,0.0,4.69,79.04,6.5
271623002471299,47.0643,-95.9458,2023-01-20,-19.28,-13.35,-25.21,0.0,5.9,69.51,4.51
271623002471299,47.0643,-95.9458,2023-01-21,-13.64,-9.05,-18.23,0.0,5.82,62.95,4.47
271623002471299,47.0643,-95.9458,2023-01-22,-18.64,-13.06,-24.22,2.16,3.25,66.3,3.37
271623002471299,47.0643,-95.9458,2023-01-23,-18.0,-15.88,-20.12,1.67,4.81,76.45,2.76
271623002471299,47.0643,-95.9458,2023-01-24,-15.56,-12.13,-18.99,0.0,1.39,81.33,1.7
271623002471299,47.0643,-95.9458,2023-01-25,-14.54,-8.8,-20.28,0.0,5.96,80.2,4.3
271623002471299,47.0643,-95.9458,2023-01-26,-18.36,-14.93,-21.79,0.0,11.45,74.75,3.17
271623002471299,47.0643,-95.9458,2023-01-27,-17.58,-13.6,-21.56,0.0,4.23,76.54,7.19
271623002471299,47.0643,-95.9458,2023-01-28,-17.6,-14.82,-20.38,0.76,4.47,86.94,2.58
